ET,Parcela_ID,Temp_C,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
,21341,4.0,,80.0,6.0,27-05-2021
,21666,3.0,,86.0,3.0,27-05-2021
,21846,2.0,,90.0,2.0,27-05-2021
,21340,4.0,,80.0,6.0,27-05-2021
,21665,3.0,,86.0,3.0,27-05-2021
,21664,4.0,,86.0,3.0,27-05-2021
,21844,3.0,,88.0,2.0,27-05-2021
,21339,4.0,,80.0,6.0,27-05-2021
,21663,4.0,,86.0,3.0,27-05-2021
,21496,1.0,,81.0,6.0,27-05-2021
,22236,4.0,,83.0,2.0,27-05-2021
,21662,4.0,,86.0,3.0,27-05-2021
,22234,4.0,,83.0,2.0,27-05-2021
,21661,5.0,,86.0,3.0,27-05-2021
,22232,3.0,,83.0,2.0,27-05-2021
,21842,-2.0,,88.0,2.0,27-05-2021
,21494,4.0,,81.0,6.0,27-05-2021
,21660,5.0,,86.0,3.0,27-05-2021
,22230,3.0,,83.0,2.0,27-05-2021
,21659,4.0,,84.0,4.0,27-05-2021
,22028,,,86.0,2.0,27-05-2021
,22228,3.0,,83.0,2.0,27-05-2021
,22027,4.0,,86.0,2.0,27-05-2021
,21658,2.0,,84.0,4.0,27-05-2021
,21493,,,81.0,6.0,27-05-2021
,22226,0.0,,83.0,2.0,27-05-2021
,22026,4.0,,86.0,2.0,27-05-2021
,22224,0.0,,86.0,2.0,27-05-2021
,21333,,,80.0,6.0,27-05-2021
,22025,4.0,,86.0,2.0,27-05-2021
,22222,3.0,,86.0,2.0,27-05-2021
,22024,4.0,,86.0,2.0,27-05-2021
,21838,0.0,,88.0,2.0,27-05-2021
,22023,3.0,,86.0,2.0,27-05-2021
,22022,4.0,,86.0,2.0,27-05-2021
,22220,3.0,,86.0,2.0,27-05-2021
,21836,3.0,,88.0,2.0,27-05-2021
,22021,4.0,,86.0,2.0,27-05-2021
,22218,,,86.0,2.0,27-05-2021
,22020,5.0,,90.0,2.0,27-05-2021
,21657,2.0,,84.0,4.0,27-05-2021
,22019,5.0,,90.0,2.0,27-05-2021
,21835,,,88.0,2.0,27-05-2021
,21491,1.0,,81.0,6.0,27-05-2021
,22018,5.0,,90.0,2.0,27-05-2021
,22017,4.0,,90.0,2.0,27-05-2021
,21332,2.0,,79.0,8.0,27-05-2021
,22016,4.0,,90.0,2.0,27-05-2021
,21489,1.0,,81.0,6.0,27-05-2021
,21487,4.0,,80.0,6.0,27-05-2021
,22015,2.0,,90.0,2.0,27-05-2021
,22014,2.0,,90.0,2.0,27-05-2021
,22013,2.0,,90.0,2.0,27-05-2021
,21485,3.0,,80.0,6.0,27-05-2021
,22012,5.0,,90.0,2.0,27-05-2021
,21832,3.0,,86.0,3.0,27-05-2021
,21483,4.0,,80.0,6.0,27-05-2021
,22011,3.0,,90.0,2.0,27-05-2021
,21830,4.0,,86.0,3.0,27-05-2021
,22010,3.0,,90.0,2.0,27-05-2021
,21481,4.0,,80.0,6.0,27-05-2021
,22009,3.0,,88.0,2.0,27-05-2021
,21828,4.0,,86.0,3.0,27-05-2021
,22008,5.0,,88.0,2.0,27-05-2021
,22424,3.0,,83.0,2.0,27-05-2021
,22423,3.0,,83.0,2.0,27-05-2021
,22422,4.0,,83.0,2.0,27-05-2021
,21654,3.0,,81.0,6.0,27-05-2021
,22421,4.0,,83.0,2.0,27-05-2021
,21826,4.0,,86.0,3.0,27-05-2021
,22420,4.0,,83.0,2.0,27-05-2021
,22007,,,88.0,2.0,27-05-2021
,21653,2.0,,81.0,6.0,27-05-2021
,22419,2.0,,83.0,2.0,27-05-2021
,22418,5.0,,83.0,2.0,27-05-2021
,22006,5.0,,88.0,2.0,27-05-2021
,22417,6.0,,83.0,2.0,27-05-2021
,21824,5.0,,84.0,4.0,27-05-2021
,22199,3.0,,86.0,2.0,27-05-2021
,22416,3.0,,83.0,2.0,27-05-2021
,22005,5.0,,88.0,2.0,27-05-2021
,22415,3.0,,83.0,2.0,27-05-2021
,22004,5.0,,88.0,2.0,27-05-2021
,22414,3.0,,83.0,2.0,27-05-2021
,22197,4.0,,86.0,2.0,27-05-2021
,22413,0.0,,86.0,2.0,27-05-2021
,22412,0.0,,86.0,2.0,27-05-2021
,22411,2.0,,86.0,2.0,27-05-2021
,22195,2.0,,86.0,2.0,27-05-2021
,22003,5.0,,88.0,2.0,27-05-2021
,22410,2.0,,86.0,2.0,27-05-2021
,22409,3.0,,86.0,2.0,27-05-2021
,22002,0.0,,88.0,2.0,27-05-2021
,21822,,,84.0,4.0,27-05-2021
,22408,,,86.0,2.0,27-05-2021
,22193,4.0,,86.0,2.0,27-05-2021
,22407,2.0,,86.0,2.0,27-05-2021
,22001,-1.0,,88.0,2.0,27-05-2021
,22406,2.0,,86.0,2.0,27-05-2021
,21651,1.0,,81.0,6.0,27-05-2021
,22000,3.0,,88.0,2.0,27-05-2021
,22405,1.0,,86.0,2.0,27-05-2021
,22191,5.0,,86.0,2.0,27-05-2021
,21821,,,84.0,4.0,27-05-2021
,22404,1.0,,86.0,2.0,27-05-2021
,21999,4.0,,88.0,2.0,27-05-2021
,21650,1.0,,81.0,6.0,27-05-2021
,22403,,,86.0,2.0,27-05-2021
,22189,4.0,,90.0,2.0,27-05-2021
,22402,3.0,,86.0,2.0,27-05-2021
,21649,2.0,,81.0,6.0,27-05-2021
,21998,5.0,,88.0,2.0,27-05-2021
,22187,4.0,,90.0,2.0,27-05-2021
,21648,2.0,,81.0,6.0,27-05-2021
,21997,4.0,,86.0,3.0,27-05-2021
,21647,2.0,,81.0,6.0,27-05-2021
,22185,-1.0,,90.0,2.0,27-05-2021
,21646,5.0,,80.0,6.0,27-05-2021
,22184,2.0,,90.0,2.0,27-05-2021
,22182,2.0,,90.0,2.0,27-05-2021
,21644,1.0,,80.0,6.0,27-05-2021
,22180,2.0,,90.0,2.0,27-05-2021
,21643,0.0,,80.0,6.0,27-05-2021
,21996,,,86.0,3.0,27-05-2021
,21642,1.0,,80.0,6.0,27-05-2021
,21995,3.0,,86.0,3.0,27-05-2021
,21641,3.0,,80.0,6.0,27-05-2021
,21994,3.0,,86.0,3.0,27-05-2021
,22177,2.0,,90.0,2.0,27-05-2021
,21640,3.0,,80.0,6.0,27-05-2021
,21993,3.0,,86.0,3.0,27-05-2021
,21992,3.0,,86.0,3.0,27-05-2021
,21639,,,80.0,6.0,27-05-2021
,22175,3.0,,88.0,2.0,27-05-2021
,21991,4.0,,86.0,3.0,27-05-2021
,22173,,,88.0,2.0,27-05-2021
,21990,4.0,,86.0,3.0,27-05-2021
,22615,4.0,,83.0,2.0,27-05-2021
,21989,4.0,,86.0,3.0,27-05-2021
,21816,0.0,,81.0,6.0,27-05-2021
,21988,4.0,,86.0,3.0,27-05-2021
,22384,3.0,,86.0,2.0,27-05-2021
,22612,-2.0,,83.0,2.0,27-05-2021
,21987,4.0,,84.0,4.0,27-05-2021
,22383,3.0,,86.0,2.0,27-05-2021
,22610,6.0,,83.0,2.0,27-05-2021
,22382,3.0,,86.0,2.0,27-05-2021
,21986,4.0,,84.0,4.0,27-05-2021
,21814,-2.0,,81.0,6.0,27-05-2021
,22608,3.0,,83.0,2.0,27-05-2021
,22381,4.0,,86.0,2.0,27-05-2021
,21985,4.0,,84.0,4.0,27-05-2021
,22380,1.0,,86.0,2.0,27-05-2021
,22606,2.0,,86.0,2.0,27-05-2021
,22379,2.0,,86.0,2.0,27-05-2021
,21984,4.0,,84.0,4.0,27-05-2021
,22604,2.0,,86.0,2.0,27-05-2021
,22378,2.0,,86.0,2.0,27-05-2021
,22170,-2.0,,88.0,2.0,27-05-2021
,21983,-1.0,,84.0,4.0,27-05-2021
,22602,3.0,,86.0,2.0,27-05-2021
,22377,2.0,,86.0,2.0,27-05-2021
,22376,4.0,,86.0,2.0,27-05-2021
,22601,2.0,,86.0,2.0,27-05-2021
,22168,3.0,,88.0,2.0,27-05-2021
,22375,4.0,,86.0,2.0,27-05-2021
,21982,4.0,,84.0,4.0,27-05-2021
,22599,2.0,,86.0,2.0,27-05-2021
,22374,4.0,,90.0,2.0,27-05-2021
,21981,-5.0,,84.0,4.0,27-05-2021
,22373,3.0,,90.0,2.0,27-05-2021
,22597,2.0,,86.0,2.0,27-05-2021
,21812,2.0,,81.0,6.0,27-05-2021
,22372,3.0,,90.0,2.0,27-05-2021
,21980,,,84.0,4.0,27-05-2021
,22371,4.0,,90.0,2.0,27-05-2021
,22165,2.0,,86.0,3.0,27-05-2021
,22370,4.0,,90.0,2.0,27-05-2021
,21810,2.0,,81.0,6.0,27-05-2021
,22369,2.0,,90.0,2.0,27-05-2021
,22368,,,90.0,2.0,27-05-2021
,22163,5.0,,86.0,3.0,27-05-2021
,22367,,,90.0,2.0,27-05-2021
,21979,5.0,,84.0,4.0,27-05-2021
,22366,3.0,,90.0,2.0,27-05-2021
,22365,3.0,,90.0,2.0,27-05-2021
,22364,3.0,,90.0,2.0,27-05-2021
,22363,3.0,,90.0,2.0,27-05-2021
,21806,2.0,,80.0,6.0,27-05-2021
,22362,4.0,,90.0,2.0,27-05-2021
,22361,4.0,,90.0,2.0,27-05-2021
,22162,4.0,,86.0,3.0,27-05-2021
,21804,2.0,,80.0,6.0,27-05-2021
,22360,3.0,,90.0,2.0,27-05-2021
,22359,5.0,,90.0,2.0,27-05-2021
,22160,4.0,,86.0,3.0,27-05-2021
,22358,3.0,,90.0,2.0,27-05-2021
,21802,1.0,,80.0,6.0,27-05-2021
,22357,4.0,,88.0,2.0,27-05-2021
,22158,3.0,,86.0,3.0,27-05-2021
,22356,4.0,,88.0,2.0,27-05-2021
,22355,4.0,,88.0,2.0,27-05-2021
,21978,0.0,,81.0,6.0,27-05-2021
,22354,5.0,,88.0,2.0,27-05-2021
,22156,5.0,,86.0,3.0,27-05-2021
,22803,4.0,,83.0,2.0,27-05-2021
,21977,2.0,,81.0,6.0,27-05-2021
,22802,0.0,,83.0,2.0,27-05-2021
,22801,4.0,,83.0,2.0,27-05-2021
,22800,4.0,,83.0,2.0,27-05-2021
,22154,6.0,,84.0,4.0,27-05-2021
,22578,2.0,,86.0,2.0,27-05-2021
,22799,6.0,,83.0,2.0,27-05-2021
,22798,5.0,,83.0,2.0,27-05-2021
,22353,3.0,,88.0,2.0,27-05-2021
,22797,3.0,,83.0,2.0,27-05-2021
,22576,3.0,,86.0,2.0,27-05-2021
,22796,3.0,,86.0,2.0,27-05-2021
,22152,4.0,,84.0,4.0,27-05-2021
,22352,3.0,,88.0,2.0,27-05-2021
,22795,3.0,,86.0,2.0,27-05-2021
,22794,2.0,,86.0,2.0,27-05-2021
,22351,4.0,,88.0,2.0,27-05-2021
,22793,2.0,,86.0,2.0,27-05-2021
,22792,2.0,,86.0,2.0,27-05-2021
,22350,-2.0,,88.0,2.0,27-05-2021
,22150,3.0,,84.0,4.0,27-05-2021
,22791,3.0,,86.0,2.0,27-05-2021
,22573,1.0,,86.0,2.0,27-05-2021
,22349,6.0,,88.0,2.0,27-05-2021
,22790,,,86.0,2.0,27-05-2021
,22348,6.0,,88.0,2.0,27-05-2021
,22571,3.0,,86.0,2.0,27-05-2021
,22789,2.0,,86.0,2.0,27-05-2021
,22347,6.0,,88.0,2.0,27-05-2021
,22788,2.0,,86.0,2.0,27-05-2021
,22569,3.0,,90.0,2.0,27-05-2021
,22787,4.0,,86.0,2.0,27-05-2021
,21974,,,81.0,6.0,27-05-2021
,22786,3.0,,86.0,2.0,27-05-2021
,22146,,,84.0,4.0,27-05-2021
,22346,6.0,,88.0,2.0,27-05-2021
,22785,4.0,,86.0,2.0,27-05-2021
,22567,1.0,,90.0,2.0,27-05-2021
,22784,3.0,,86.0,2.0,27-05-2021
,21973,1.0,,81.0,6.0,27-05-2021
,22345,3.0,,86.0,3.0,27-05-2021
,22783,4.0,,86.0,2.0,27-05-2021
,22344,3.0,,86.0,3.0,27-05-2021
,21972,1.0,,81.0,6.0,27-05-2021
,22565,3.0,,90.0,2.0,27-05-2021
,22343,5.0,,86.0,3.0,27-05-2021
,21971,1.0,,80.0,6.0,27-05-2021
,21970,-1.0,,80.0,6.0,27-05-2021
,22563,3.0,,90.0,2.0,27-05-2021
,21969,0.0,,80.0,6.0,27-05-2021
,21968,-1.0,,80.0,6.0,27-05-2021
,22561,0.0,,90.0,2.0,27-05-2021
,21967,0.0,,80.0,6.0,27-05-2021
,22559,4.0,,90.0,2.0,27-05-2021
,21966,1.0,,80.0,6.0,27-05-2021
,22557,4.0,,90.0,2.0,27-05-2021
,21965,2.0,,80.0,6.0,27-05-2021
,22341,3.0,,86.0,3.0,27-05-2021
,22555,5.0,,88.0,2.0,27-05-2021
,22340,3.0,,86.0,3.0,27-05-2021
,22553,4.0,,88.0,2.0,27-05-2021
,22339,3.0,,86.0,3.0,27-05-2021
,22338,5.0,,86.0,3.0,27-05-2021
,22992,4.0,,83.0,2.0,27-05-2021
,22551,,,88.0,2.0,27-05-2021
,22337,4.0,,86.0,3.0,27-05-2021
,22766,3.0,,86.0,2.0,27-05-2021
,22990,4.0,,83.0,2.0,27-05-2021
,22336,4.0,,84.0,4.0,27-05-2021
,22765,3.0,,86.0,2.0,27-05-2021
,22988,4.0,,83.0,2.0,27-05-2021
,22764,3.0,,86.0,2.0,27-05-2021
,22335,5.0,,84.0,4.0,27-05-2021
,22986,4.0,,83.0,2.0,27-05-2021
,22763,3.0,,86.0,2.0,27-05-2021
,22334,5.0,,84.0,4.0,27-05-2021
,22549,5.0,,88.0,2.0,27-05-2021
,22762,,,86.0,2.0,27-05-2021
,22984,3.0,,86.0,2.0,27-05-2021
,22333,7.0,,84.0,4.0,27-05-2021
,22982,3.0,,86.0,2.0,27-05-2021
,22547,5.0,,88.0,2.0,27-05-2021
,22332,6.0,,84.0,4.0,27-05-2021
,22980,0.0,,86.0,2.0,27-05-2021
,22761,0.0,,86.0,2.0,27-05-2021
,22760,0.0,,86.0,2.0,27-05-2021
,22331,4.0,,84.0,4.0,27-05-2021
,22141,1.0,,81.0,6.0,27-05-2021
,22545,5.0,,88.0,2.0,27-05-2021
,22759,2.0,,86.0,2.0,27-05-2021
,22330,5.0,,84.0,4.0,27-05-2021
,22758,3.0,,86.0,2.0,27-05-2021
,22329,5.0,,84.0,4.0,27-05-2021
,22757,-1.0,,90.0,2.0,27-05-2021
,22977,5.0,,86.0,2.0,27-05-2021
,22543,5.0,,88.0,2.0,27-05-2021
,22756,0.0,,90.0,2.0,27-05-2021
,22975,3.0,,86.0,2.0,27-05-2021
,22755,0.0,,90.0,2.0,27-05-2021
,22541,4.0,,86.0,3.0,27-05-2021
,22754,1.0,,90.0,2.0,27-05-2021
,22973,3.0,,86.0,2.0,27-05-2021
,22138,1.0,,81.0,6.0,27-05-2021
,22328,4.0,,84.0,4.0,27-05-2021
,22971,4.0,,86.0,2.0,27-05-2021
,22753,4.0,,90.0,2.0,27-05-2021
,22539,4.0,,86.0,3.0,27-05-2021
,22752,5.0,,90.0,2.0,27-05-2021
,22136,0.0,,80.0,6.0,27-05-2021
,22751,5.0,,90.0,2.0,27-05-2021
,22750,4.0,,90.0,2.0,27-05-2021
,22749,3.0,,90.0,2.0,27-05-2021
,22134,-1.0,,80.0,6.0,27-05-2021
,22748,0.0,,90.0,2.0,27-05-2021
,22747,4.0,,90.0,2.0,27-05-2021
,22746,4.0,,90.0,2.0,27-05-2021
,22745,3.0,,90.0,2.0,27-05-2021
,22744,3.0,,90.0,2.0,27-05-2021
,22536,3.0,,86.0,3.0,27-05-2021
,22743,4.0,,90.0,2.0,27-05-2021
,22742,2.0,,88.0,2.0,27-05-2021
,22534,6.0,,86.0,3.0,27-05-2021
,22741,3.0,,88.0,2.0,27-05-2021
,22740,4.0,,88.0,2.0,27-05-2021
,22739,4.0,,88.0,2.0,27-05-2021
,22532,4.0,,86.0,3.0,27-05-2021
,23186,4.0,,83.0,2.0,27-05-2021
,22738,3.0,,88.0,2.0,27-05-2021
,23185,4.0,,83.0,2.0,27-05-2021
,23184,5.0,,83.0,2.0,27-05-2021
,23183,4.0,,83.0,2.0,27-05-2021
,22530,4.0,,84.0,4.0,27-05-2021
,22954,1.0,,86.0,2.0,27-05-2021
,23182,4.0,,83.0,2.0,27-05-2021
,23181,3.0,,83.0,2.0,27-05-2021
,23180,4.0,,86.0,2.0,27-05-2021
,22528,5.0,,84.0,4.0,27-05-2021
,22736,,,88.0,2.0,27-05-2021
,23179,4.0,,86.0,2.0,27-05-2021
,23178,3.0,,86.0,2.0,27-05-2021
,22952,1.0,,86.0,2.0,27-05-2021
,22735,5.0,,88.0,2.0,27-05-2021
,22319,1.0,,81.0,6.0,27-05-2021
,23177,3.0,,86.0,2.0,27-05-2021
,23176,1.0,,86.0,2.0,27-05-2021
,22734,4.0,,88.0,2.0,27-05-2021
,22526,6.0,,84.0,4.0,27-05-2021
,23175,1.0,,86.0,2.0,27-05-2021
,22950,1.0,,86.0,2.0,27-05-2021
,22318,1.0,,81.0,6.0,27-05-2021
,22733,4.0,,88.0,2.0,27-05-2021
,23174,3.0,,86.0,2.0,27-05-2021
,23173,5.0,,86.0,2.0,27-05-2021
,22317,1.0,,81.0,6.0,27-05-2021
,22732,5.0,,88.0,2.0,27-05-2021
,22948,4.0,,86.0,2.0,27-05-2021
,22524,6.0,,84.0,4.0,27-05-2021
,23172,4.0,,86.0,2.0,27-05-2021
,22316,2.0,,81.0,6.0,27-05-2021
,23171,4.0,,86.0,2.0,27-05-2021
,22946,0.0,,90.0,2.0,27-05-2021
,23170,4.0,,86.0,2.0,27-05-2021
,22315,1.0,,81.0,6.0,27-05-2021
,23169,3.0,,86.0,2.0,27-05-2021
,22522,3.0,,84.0,4.0,27-05-2021
,22731,4.0,,88.0,2.0,27-05-2021
,23168,3.0,,86.0,2.0,27-05-2021
,22944,0.0,,90.0,2.0,27-05-2021
,22314,1.0,,81.0,6.0,27-05-2021
,23167,3.0,,86.0,2.0,27-05-2021
,22730,3.0,,86.0,3.0,27-05-2021
,23166,3.0,,86.0,2.0,27-05-2021
,22729,3.0,,86.0,3.0,27-05-2021
,22313,1.0,,81.0,6.0,27-05-2021
,23165,3.0,,86.0,2.0,27-05-2021
,22520,3.0,,84.0,4.0,27-05-2021
,22942,4.0,,90.0,2.0,27-05-2021
,23164,3.0,,86.0,2.0,27-05-2021
,22728,4.0,,86.0,3.0,27-05-2021
,23163,1.0,,86.0,2.0,27-05-2021
,22312,2.0,,80.0,6.0,27-05-2021
,22940,5.0,,90.0,2.0,27-05-2021
,23162,1.0,,86.0,2.0,27-05-2021
,22727,3.0,,86.0,3.0,27-05-2021
,22518,3.0,,84.0,4.0,27-05-2021
,22938,4.0,,90.0,2.0,27-05-2021
,22936,4.0,,90.0,2.0,27-05-2021
,22934,4.0,,90.0,2.0,27-05-2021
,22932,3.0,,90.0,2.0,27-05-2021
,22726,4.0,,86.0,3.0,27-05-2021
,22725,5.0,,86.0,3.0,27-05-2021
,22930,5.0,,88.0,2.0,27-05-2021
,22724,4.0,,86.0,3.0,27-05-2021
,22928,4.0,,88.0,2.0,27-05-2021
,22723,3.0,,86.0,3.0,27-05-2021
,22722,4.0,,86.0,3.0,27-05-2021
,22926,3.0,,88.0,2.0,27-05-2021
,22721,3.0,,86.0,3.0,27-05-2021
,23148,2.0,,86.0,2.0,27-05-2021
,22720,4.0,,86.0,3.0,27-05-2021
,23147,2.0,,86.0,2.0,27-05-2021
,23146,2.0,,86.0,2.0,27-05-2021
,22719,5.0,,84.0,4.0,27-05-2021
,23391,,,83.0,2.0,27-05-2021
,22718,4.0,,84.0,4.0,27-05-2021
,22925,6.0,,88.0,2.0,27-05-2021
,23389,4.0,,86.0,2.0,27-05-2021
,23145,1.0,,86.0,2.0,27-05-2021
,22717,4.0,,84.0,4.0,27-05-2021
,23387,3.0,,86.0,2.0,27-05-2021
,23144,1.0,,86.0,2.0,27-05-2021
,22716,4.0,,84.0,4.0,27-05-2021
,23385,4.0,,86.0,2.0,27-05-2021
,23143,1.0,,86.0,2.0,27-05-2021
,22715,5.0,,84.0,4.0,27-05-2021
,23142,2.0,,86.0,2.0,27-05-2021
,23383,5.0,,86.0,2.0,27-05-2021
,22508,1.0,,81.0,6.0,27-05-2021
,22922,4.0,,88.0,2.0,27-05-2021
,23141,3.0,,86.0,2.0,27-05-2021
,22714,6.0,,84.0,4.0,27-05-2021
,23381,4.0,,86.0,2.0,27-05-2021
,23140,4.0,,86.0,2.0,27-05-2021
,22713,6.0,,84.0,4.0,27-05-2021
,23139,3.0,,90.0,2.0,27-05-2021
,22920,5.0,,88.0,2.0,27-05-2021
,23379,4.0,,86.0,2.0,27-05-2021
,23138,4.0,,90.0,2.0,27-05-2021
,22712,3.0,,84.0,4.0,27-05-2021
,23377,4.0,,86.0,2.0,27-05-2021
,23137,5.0,,90.0,2.0,27-05-2021
,22711,3.0,,84.0,4.0,27-05-2021
,22918,1.0,,86.0,3.0,27-05-2021
,23136,5.0,,90.0,2.0,27-05-2021
,23375,3.0,,86.0,2.0,27-05-2021
,22710,2.0,,84.0,4.0,27-05-2021
,23135,5.0,,90.0,2.0,27-05-2021
,23373,2.0,,86.0,2.0,27-05-2021
,23134,4.0,,90.0,2.0,27-05-2021
,22916,2.0,,86.0,3.0,27-05-2021
,22709,2.0,,84.0,4.0,27-05-2021
,23133,5.0,,90.0,2.0,27-05-2021
,23371,2.0,,86.0,2.0,27-05-2021
,22708,2.0,,84.0,4.0,27-05-2021
,23132,5.0,,90.0,2.0,27-05-2021
,23131,3.0,,90.0,2.0,27-05-2021
,22707,2.0,,84.0,4.0,27-05-2021
,23130,3.0,,90.0,2.0,27-05-2021
,23129,4.0,,90.0,2.0,27-05-2021
,23128,4.0,,90.0,2.0,27-05-2021
,23127,3.0,,90.0,2.0,27-05-2021
,23126,3.0,,90.0,2.0,27-05-2021
,23125,3.0,,90.0,2.0,27-05-2021
,23124,4.0,,90.0,2.0,27-05-2021
,23123,4.0,,88.0,2.0,27-05-2021
,22914,3.0,,86.0,3.0,27-05-2021
,23122,4.0,,88.0,2.0,27-05-2021
,23121,5.0,,88.0,2.0,27-05-2021
,23120,4.0,,88.0,2.0,27-05-2021
,22912,5.0,,86.0,3.0,27-05-2021
,23609,,,83.0,2.0,27-05-2021
,23119,3.0,,88.0,2.0,27-05-2021
,22910,5.0,,86.0,3.0,27-05-2021
,23357,0.0,,86.0,2.0,27-05-2021
,23118,5.0,,88.0,2.0,27-05-2021
,23608,4.0,,86.0,2.0,27-05-2021
,22908,4.0,,84.0,4.0,27-05-2021
,22702,,,81.0,6.0,27-05-2021
,23117,4.0,,88.0,2.0,27-05-2021
,23607,3.0,,86.0,2.0,27-05-2021
,23606,3.0,,86.0,2.0,27-05-2021
,23355,1.0,,86.0,2.0,27-05-2021
,23116,3.0,,88.0,2.0,27-05-2021
,22701,3.0,,81.0,6.0,27-05-2021
,23605,3.0,,86.0,2.0,27-05-2021
,23604,4.0,,86.0,2.0,27-05-2021
,23115,3.0,,88.0,2.0,27-05-2021
,22906,3.0,,84.0,4.0,27-05-2021
,23603,4.0,,86.0,2.0,27-05-2021
,23353,1.0,,86.0,2.0,27-05-2021
,23114,4.0,,88.0,2.0,27-05-2021
,23602,5.0,,86.0,2.0,27-05-2021
,23601,5.0,,86.0,2.0,27-05-2021
,23113,4.0,,88.0,2.0,27-05-2021
,23351,3.0,,86.0,2.0,27-05-2021
,23600,5.0,,86.0,2.0,27-05-2021
,22904,5.0,,84.0,4.0,27-05-2021
,23112,4.0,,88.0,2.0,27-05-2021
,23599,5.0,,86.0,2.0,27-05-2021
,23349,4.0,,90.0,2.0,27-05-2021
,23111,4.0,,88.0,2.0,27-05-2021
,23598,5.0,,86.0,2.0,27-05-2021
,23597,5.0,,86.0,2.0,27-05-2021
,22902,3.0,,84.0,4.0,27-05-2021
,23110,4.0,,88.0,2.0,27-05-2021
,23596,4.0,,86.0,2.0,27-05-2021
,23347,5.0,,90.0,2.0,27-05-2021
,23595,3.0,,86.0,2.0,27-05-2021
,23109,3.0,,86.0,3.0,27-05-2021
,23594,3.0,,86.0,2.0,27-05-2021
,23108,1.0,,86.0,3.0,27-05-2021
,23593,3.0,,86.0,2.0,27-05-2021
,22900,2.0,,84.0,4.0,27-05-2021
,23592,3.0,,86.0,2.0,27-05-2021
,23107,2.0,,86.0,3.0,27-05-2021
,23591,3.0,,86.0,2.0,27-05-2021
,23344,4.0,,90.0,2.0,27-05-2021
,23590,1.0,,86.0,2.0,27-05-2021
,23106,3.0,,86.0,3.0,27-05-2021
,22898,2.0,,84.0,4.0,27-05-2021
,23589,1.0,,86.0,2.0,27-05-2021
,23588,1.0,,86.0,2.0,27-05-2021
,23342,3.0,,90.0,2.0,27-05-2021
,22896,,,84.0,4.0,27-05-2021
,23340,3.0,,90.0,2.0,27-05-2021
,23338,3.0,,90.0,2.0,27-05-2021
,23336,3.0,,90.0,2.0,27-05-2021
,23334,3.0,,88.0,2.0,27-05-2021
,23105,4.0,,86.0,3.0,27-05-2021
,23332,5.0,,88.0,2.0,27-05-2021
,23104,4.0,,86.0,3.0,27-05-2021
,23103,5.0,,86.0,3.0,27-05-2021
,23812,,,83.0,2.0,27-05-2021
,23330,,,88.0,2.0,27-05-2021
,23102,5.0,,86.0,3.0,27-05-2021
,23101,5.0,,86.0,3.0,27-05-2021
,23576,1.0,,86.0,2.0,27-05-2021
,23329,3.0,,88.0,2.0,27-05-2021
,23100,5.0,,84.0,4.0,27-05-2021
,23099,5.0,,84.0,4.0,27-05-2021
,23327,4.0,,88.0,2.0,27-05-2021
,23575,3.0,,86.0,2.0,27-05-2021
,23574,-2.0,,86.0,2.0,27-05-2021
,23098,4.0,,84.0,4.0,27-05-2021
,23809,4.0,,86.0,2.0,27-05-2021
,23573,0.0,,86.0,2.0,27-05-2021
,23325,3.0,,88.0,2.0,27-05-2021
,23097,4.0,,84.0,4.0,27-05-2021
,23807,1.0,,86.0,2.0,27-05-2021
,23572,1.0,,86.0,2.0,27-05-2021
,23096,4.0,,84.0,4.0,27-05-2021
,23571,1.0,,86.0,2.0,27-05-2021
,23805,4.0,,86.0,2.0,27-05-2021
,23323,5.0,,88.0,2.0,27-05-2021
,23570,3.0,,86.0,2.0,27-05-2021
,23095,2.0,,84.0,4.0,27-05-2021
,23803,5.0,,86.0,2.0,27-05-2021
,23569,4.0,,86.0,2.0,27-05-2021
,23094,,,84.0,4.0,27-05-2021
,23568,4.0,,90.0,2.0,27-05-2021
,23321,4.0,,88.0,2.0,27-05-2021
,23801,4.0,,86.0,2.0,27-05-2021
,23567,3.0,,90.0,2.0,27-05-2021
,23093,3.0,,84.0,4.0,27-05-2021
,23799,4.0,,86.0,2.0,27-05-2021
,23566,4.0,,90.0,2.0,27-05-2021
,23092,2.0,,84.0,4.0,27-05-2021
,23319,4.0,,86.0,3.0,27-05-2021
,23565,6.0,,90.0,2.0,27-05-2021
,23797,3.0,,86.0,2.0,27-05-2021
,23091,2.0,,84.0,4.0,27-05-2021
,23795,5.0,,86.0,2.0,27-05-2021
,23564,4.0,,90.0,2.0,27-05-2021
,23317,4.0,,86.0,3.0,27-05-2021
,23090,0.0,,84.0,4.0,27-05-2021
,23563,4.0,,90.0,2.0,27-05-2021
,23793,1.0,,86.0,2.0,27-05-2021
,23089,0.0,,84.0,4.0,27-05-2021
,23562,3.0,,90.0,2.0,27-05-2021
,23315,5.0,,86.0,3.0,27-05-2021
,23791,1.0,,86.0,2.0,27-05-2021
,23561,3.0,,90.0,2.0,27-05-2021
,23088,2.0,,84.0,4.0,27-05-2021
,23560,2.0,,90.0,2.0,27-05-2021
,23789,,,86.0,2.0,27-05-2021
,23087,2.0,,84.0,4.0,27-05-2021
,23559,1.0,,90.0,2.0,27-05-2021
,23086,,,84.0,4.0,27-05-2021
