system:index,ET,Malla16k,Malla1k,Malla2k,Malla4k,Malla8k,Parcela_ID,Temp_C,latitude,longitude,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
00000000000000000679,,0,1,0,0,0,433352,21.0,-33.503791415342704,-70.81307095303674,0.0,30.0,1.0,25-05-2021
0000000000000000067a,,0,1,0,0,0,433353,22.0,-33.503791415342704,-70.80408780019553,0.0,30.0,1.0,25-05-2021
0000000000000000067b,,0,1,0,0,0,433354,22.0,-33.503791415342704,-70.79285885914405,0.0,30.0,1.0,25-05-2021
0000000000000000067c,,0,1,0,0,0,433355,22.0,-33.503791415342704,-70.78162991809255,0.0,30.0,1.0,25-05-2021
0000000000000000067d,,0,1,0,0,0,433356,22.0,-33.503791415342704,-70.77040097704105,0.0,30.0,1.0,25-05-2021
0000000000000000067e,,0,1,0,0,0,433357,22.0,-33.503791415342704,-70.75917203598956,0.0,30.0,1.0,25-05-2021
0000000000000000067f,,0,1,0,0,0,433358,22.0,-33.503791415342704,-70.75018888314837,0.0,30.0,1.0,25-05-2021
00000000000000000680,,0,1,0,0,0,433359,23.0,-33.506037203553014,-70.73895994209687,0.0,30.0,1.0,25-05-2021
00000000000000000681,,0,1,0,0,0,433360,23.0,-33.506037203553014,-70.72773100104538,0.0,30.0,1.0,25-05-2021
00000000000000000682,,0,1,0,0,0,433361,23.0,-33.506037203553014,-70.71650205999389,0.0,30.0,1.0,25-05-2021
00000000000000000683,,0,1,0,0,0,433362,23.0,-33.506037203553014,-70.7052731189424,0.0,30.0,1.0,25-05-2021
00000000000000000684,,0,1,0,0,0,433363,24.0,-33.506037203553014,-70.69628996610119,3.0,30.0,1.0,25-05-2021
00000000000000000685,,0,1,0,0,0,433364,24.0,-33.506037203553014,-70.6850610250497,3.0,30.0,1.0,25-05-2021
00000000000000000686,,0,1,0,0,0,433365,24.0,-33.506037203553014,-70.6738320839982,3.0,30.0,1.0,25-05-2021
00000000000000000687,,0,1,0,0,0,433366,23.0,-33.506037203553014,-70.66260314294671,3.0,30.0,1.0,25-05-2021
00000000000000000688,,0,1,0,0,0,433367,23.0,-33.506037203553014,-70.65361999010551,3.0,30.0,1.0,25-05-2021
00000000000000000689,,0,1,0,0,0,433368,22.0,-33.506037203553014,-70.64239104905403,0.0,30.0,1.0,25-05-2021
0000000000000000068a,,0,1,0,0,0,433369,23.0,-33.506037203553014,-70.63116210800253,0.0,30.0,1.0,25-05-2021
0000000000000000068c,,0,1,0,0,0,433493,20.0,-33.49031668608091,-71.10502342037557,0.0,42.0,1.0,25-05-2021
0000000000000000068e,78.0,0,1,0,0,0,433495,20.0,-33.49031668608091,-71.08256553827259,0.0,42.0,1.0,25-05-2021
00000000000000000690,72.0,0,1,0,0,0,433497,19.0,-33.49031668608091,-71.06235344437991,0.0,42.0,1.0,25-05-2021
00000000000000000692,75.0,0,1,0,0,0,433499,21.0,-33.49031668608091,-71.03989556227691,0.0,42.0,1.0,25-05-2021
00000000000000000694,,0,1,0,0,0,433501,22.0,-33.49256247429121,-71.01743768017394,0.0,42.0,1.0,25-05-2021
00000000000000000696,93.0,0,1,0,0,0,433503,22.0,-33.49256247429121,-70.99722558628123,0.0,42.0,1.0,25-05-2021
00000000000000000698,64.0,0,1,0,0,0,433505,20.0,-33.49256247429121,-70.97476770417825,0.0,42.0,1.0,25-05-2021
0000000000000000069a,,0,1,0,0,0,433507,22.0,-33.49256247429121,-70.95455561028555,0.0,42.0,1.0,25-05-2021
0000000000000000069c,,0,1,0,0,0,433509,20.0,-33.49256247429121,-70.93209772818257,0.0,42.0,1.0,25-05-2021
0000000000000000069e,,0,1,0,0,0,433511,21.0,-33.49256247429121,-70.9096398460796,0.0,42.0,1.0,25-05-2021
000000000000000006a0,,0,1,0,0,0,433513,23.0,-33.494808262501515,-70.88942775218689,0.0,42.0,1.0,25-05-2021
000000000000000006a2,39.0,0,1,0,0,0,433515,24.0,-33.494808262501515,-70.8669698700839,0.0,30.0,1.0,25-05-2021
000000000000000006a4,37.0,0,1,0,0,0,433517,25.0,-33.494808262501515,-70.84675777619121,0.0,30.0,1.0,25-05-2021
000000000000000006a6,40.0,0,1,0,0,0,433519,24.0,-33.494808262501515,-70.82429989408823,0.0,30.0,1.0,25-05-2021
000000000000000006a8,51.0,0,1,0,0,0,433521,23.0,-33.494808262501515,-70.80408780019553,0.0,30.0,1.0,25-05-2021
000000000000000006aa,,0,1,0,0,0,433523,22.0,-33.494808262501515,-70.78162991809255,0.0,30.0,1.0,25-05-2021
000000000000000006ac,,0,1,0,0,0,433525,23.0,-33.494808262501515,-70.75917203598956,0.0,30.0,1.0,25-05-2021
000000000000000006ae,,0,1,0,0,0,433527,23.0,-33.494808262501515,-70.73895994209687,0.0,30.0,1.0,25-05-2021
000000000000000006b0,,0,1,0,0,0,433529,23.0,-33.49705405071181,-70.71650205999389,0.0,30.0,1.0,25-05-2021
000000000000000006b2,,0,1,0,0,0,433531,23.0,-33.49705405071181,-70.69628996610119,0.0,30.0,1.0,25-05-2021
000000000000000006b4,,0,1,0,0,0,433533,23.0,-33.49705405071181,-70.6738320839982,0.0,30.0,1.0,25-05-2021
000000000000000006b6,,0,1,0,0,0,433535,22.0,-33.49705405071181,-70.65137420189522,0.0,30.0,1.0,25-05-2021
000000000000000006b8,,0,1,0,0,0,433537,23.0,-33.49705405071181,-70.63116210800253,0.0,30.0,1.0,25-05-2021
000000000000000006b9,76.0,0,1,0,0,0,433661,20.0,-33.48133353323972,-71.11400657321676,0.0,42.0,1.0,25-05-2021
000000000000000006ba,87.0,0,1,0,0,0,433662,19.0,-33.48133353323972,-71.10502342037557,0.0,42.0,1.0,25-05-2021
000000000000000006bb,111.0,0,1,0,0,0,433663,20.0,-33.48133353323972,-71.09379447932409,0.0,42.0,1.0,25-05-2021
000000000000000006bc,123.0,0,1,0,0,0,433664,19.0,-33.48133353323972,-71.08256553827259,0.0,42.0,1.0,25-05-2021
000000000000000006bd,91.0,0,1,0,0,0,433665,19.0,-33.48133353323972,-71.07133659722109,0.0,42.0,1.0,25-05-2021
000000000000000006be,76.0,0,1,0,0,0,433666,19.0,-33.48133353323972,-71.06010765616959,0.0,42.0,1.0,25-05-2021
000000000000000006bf,,0,1,0,0,0,433667,19.0,-33.48133353323972,-71.05112450332841,0.0,42.0,1.0,25-05-2021
000000000000000006c0,91.0,0,1,0,0,0,433668,20.0,-33.48133353323972,-71.03989556227691,0.0,42.0,1.0,25-05-2021
000000000000000006c1,75.0,0,1,0,0,0,433669,20.0,-33.483579321450016,-71.0286666212254,0.0,42.0,1.0,25-05-2021
000000000000000006c2,,0,1,0,0,0,433670,20.0,-33.483579321450016,-71.01743768017394,0.0,42.0,1.0,25-05-2021
000000000000000006c3,,0,1,0,0,0,433671,22.0,-33.483579321450016,-71.00620873912244,0.0,42.0,1.0,25-05-2021
000000000000000006c4,63.0,0,1,0,0,0,433672,20.0,-33.483579321450016,-70.99722558628123,0.0,42.0,1.0,25-05-2021
000000000000000006c5,,0,1,0,0,0,433673,20.0,-33.483579321450016,-70.98599664522975,0.0,42.0,1.0,25-05-2021
000000000000000006c6,61.0,0,1,0,0,0,433674,19.0,-33.483579321450016,-70.97476770417825,0.0,42.0,1.0,25-05-2021
000000000000000006c7,53.0,0,1,0,0,0,433675,20.0,-33.483579321450016,-70.96353876312675,0.0,42.0,1.0,25-05-2021
000000000000000006c8,,0,1,0,0,0,433676,19.0,-33.483579321450016,-70.95455561028555,0.0,42.0,1.0,25-05-2021
000000000000000006c9,,0,1,0,0,0,433677,18.0,-33.483579321450016,-70.94332666923407,0.0,42.0,1.0,25-05-2021
000000000000000006ca,,0,1,0,0,0,433678,18.0,-33.483579321450016,-70.93209772818257,0.0,42.0,1.0,25-05-2021
000000000000000006cb,,0,1,0,0,0,433679,19.0,-33.483579321450016,-70.92086878713106,0.0,42.0,1.0,25-05-2021
000000000000000006cc,,0,1,0,0,0,433680,19.0,-33.483579321450016,-70.9096398460796,0.0,42.0,1.0,25-05-2021
000000000000000006cd,,0,1,0,0,0,433681,22.0,-33.483579321450016,-70.90065669323839,0.0,42.0,1.0,25-05-2021
000000000000000006ce,,0,1,0,0,0,433682,23.0,-33.483579321450016,-70.88942775218689,0.0,42.0,1.0,25-05-2021
000000000000000006cf,41.0,0,1,0,0,0,433683,24.0,-33.48582510966031,-70.8781988111354,0.0,42.0,1.0,25-05-2021
000000000000000006d0,39.0,0,1,0,0,0,433684,23.0,-33.48582510966031,-70.8669698700839,0.0,30.0,1.0,25-05-2021
000000000000000006d1,,0,1,0,0,0,433685,25.0,-33.48582510966031,-70.85574092903241,0.0,30.0,1.0,25-05-2021
000000000000000006d2,,0,1,0,0,0,433686,24.0,-33.48582510966031,-70.84675777619121,0.0,30.0,1.0,25-05-2021
000000000000000006d3,36.0,0,1,0,0,0,433687,24.0,-33.48582510966031,-70.83552883513973,0.0,30.0,1.0,25-05-2021
000000000000000006d4,36.0,0,1,0,0,0,433688,24.0,-33.48582510966031,-70.82429989408823,0.0,30.0,1.0,25-05-2021
000000000000000006d5,,0,1,0,0,0,433689,24.0,-33.48582510966031,-70.81307095303674,0.0,30.0,1.0,25-05-2021
000000000000000006d6,49.0,0,1,0,0,0,433690,24.0,-33.48582510966031,-70.80184201198523,0.0,30.0,1.0,25-05-2021
000000000000000006d7,34.0,0,1,0,0,0,433691,23.0,-33.48582510966031,-70.79285885914405,0.0,30.0,1.0,25-05-2021
000000000000000006d8,48.0,0,1,0,0,0,433692,22.0,-33.48582510966031,-70.78162991809255,0.0,30.0,1.0,25-05-2021
000000000000000006d9,,0,1,0,0,0,433693,22.0,-33.48582510966031,-70.77040097704105,0.0,30.0,1.0,25-05-2021
000000000000000006da,,0,1,0,0,0,433694,22.0,-33.48582510966031,-70.75917203598956,0.0,30.0,1.0,25-05-2021
000000000000000006db,,0,1,0,0,0,433695,23.0,-33.48582510966031,-70.74794309493807,0.0,30.0,1.0,25-05-2021
000000000000000006dc,,0,1,0,0,0,433696,23.0,-33.48582510966031,-70.73895994209687,0.0,30.0,1.0,25-05-2021
000000000000000006dd,,0,1,0,0,0,433697,23.0,-33.48807089787061,-70.72773100104538,0.0,30.0,1.0,25-05-2021
000000000000000006de,,0,1,0,0,0,433698,23.0,-33.48807089787061,-70.71650205999389,0.0,30.0,1.0,25-05-2021
000000000000000006df,,0,1,0,0,0,433699,23.0,-33.48807089787061,-70.7052731189424,0.0,30.0,1.0,25-05-2021
000000000000000006e0,,0,1,0,0,0,433700,23.0,-33.48807089787061,-70.69628996610119,0.0,30.0,1.0,25-05-2021
000000000000000006e1,,0,1,0,0,0,433701,23.0,-33.48807089787061,-70.6850610250497,0.0,30.0,1.0,25-05-2021
000000000000000006e2,,0,1,0,0,0,433702,23.0,-33.48807089787061,-70.6738320839982,0.0,30.0,1.0,25-05-2021
000000000000000006e3,,0,1,0,0,0,433703,23.0,-33.48807089787061,-70.66260314294671,0.0,30.0,1.0,25-05-2021
000000000000000006e4,,0,1,0,0,0,433704,23.0,-33.48807089787061,-70.65137420189522,0.0,30.0,1.0,25-05-2021
000000000000000006e5,,0,1,0,0,0,433705,23.0,-33.48807089787061,-70.64239104905403,0.0,30.0,1.0,25-05-2021
000000000000000006e6,,0,1,0,0,0,433706,24.0,-33.48807089787061,-70.63116210800253,0.0,30.0,1.0,25-05-2021
000000000000000006e8,,0,1,0,0,0,433832,19.0,-33.472350380398524,-71.1027776321653,0.0,42.0,1.0,25-05-2021
000000000000000006ea,88.0,0,1,0,0,0,433834,19.0,-33.472350380398524,-71.08256553827259,0.0,42.0,1.0,25-05-2021
000000000000000006ec,85.0,0,1,0,0,0,433836,19.0,-33.472350380398524,-71.06010765616959,0.0,42.0,1.0,25-05-2021
000000000000000006ee,86.0,0,1,0,0,0,433838,22.0,-33.472350380398524,-71.03989556227691,0.0,42.0,1.0,25-05-2021
000000000000000006f0,,0,1,0,0,0,433840,20.0,-33.47459616860882,-71.01743768017394,0.0,42.0,1.0,25-05-2021
000000000000000006f2,66.0,0,1,0,0,0,433842,20.0,-33.47459616860882,-70.99722558628123,0.0,42.0,1.0,25-05-2021
000000000000000006f4,,0,1,0,0,0,433844,18.0,-33.47459616860882,-70.97476770417825,0.0,42.0,1.0,25-05-2021
000000000000000006f6,67.0,0,1,0,0,0,433846,17.0,-33.47459616860882,-70.95230982207526,0.0,42.0,1.0,25-05-2021
000000000000000006f8,,0,1,0,0,0,433848,22.0,-33.47459616860882,-70.93209772818257,0.0,42.0,1.0,25-05-2021
000000000000000006fa,,0,1,0,0,0,433850,26.0,-33.47459616860882,-70.9096398460796,0.0,42.0,1.0,25-05-2021
000000000000000006fc,45.0,0,1,0,0,0,433852,26.0,-33.47459616860882,-70.88942775218689,0.0,42.0,1.0,25-05-2021
000000000000000006fe,,0,1,0,0,0,433854,25.0,-33.47684195681912,-70.8669698700839,0.0,30.0,1.0,25-05-2021
00000000000000000700,,0,1,0,0,0,433856,25.0,-33.47684195681912,-70.84675777619121,0.0,30.0,1.0,25-05-2021
00000000000000000702,36.0,0,1,0,0,0,433858,24.0,-33.47684195681912,-70.82429989408823,0.0,30.0,1.0,25-05-2021
00000000000000000704,,0,1,0,0,0,433860,23.0,-33.47684195681912,-70.80184201198523,0.0,30.0,1.0,25-05-2021
00000000000000000706,43.0,0,1,0,0,0,433862,22.0,-33.47684195681912,-70.78162991809255,0.0,30.0,1.0,25-05-2021
00000000000000000708,,0,1,0,0,0,433864,23.0,-33.47684195681912,-70.75917203598956,0.0,30.0,1.0,25-05-2021
0000000000000000070a,,0,1,0,0,0,433866,23.0,-33.47684195681912,-70.73895994209687,0.0,30.0,1.0,25-05-2021
0000000000000000070c,,0,1,0,0,0,433868,24.0,-33.47908774502942,-70.71650205999389,0.0,30.0,1.0,25-05-2021
0000000000000000070e,,0,1,0,0,0,433870,23.0,-33.47908774502942,-70.6940441778909,0.0,30.0,1.0,25-05-2021
00000000000000000710,,0,1,0,0,0,433872,24.0,-33.47908774502942,-70.6738320839982,0.0,30.0,1.0,25-05-2021
00000000000000000712,,0,1,0,0,0,433874,23.0,-33.47908774502942,-70.65137420189522,0.0,30.0,1.0,25-05-2021
00000000000000000714,,0,1,0,0,0,433876,24.0,-33.47908774502942,-70.63116210800253,0.0,30.0,1.0,25-05-2021
00000000000000000715,104.0,0,1,0,0,0,434003,19.0,-33.46336722755733,-71.11400657321676,0.0,42.0,1.0,25-05-2021
00000000000000000716,103.0,0,1,0,0,0,434004,19.0,-33.46336722755733,-71.1027776321653,0.0,42.0,1.0,25-05-2021
00000000000000000717,122.0,0,1,0,0,0,434005,19.0,-33.46336722755733,-71.09379447932409,0.0,42.0,1.0,25-05-2021
00000000000000000718,78.0,0,1,0,0,0,434006,19.0,-33.46336722755733,-71.08256553827259,0.0,42.0,1.0,25-05-2021
00000000000000000719,78.0,0,1,0,0,0,434007,20.0,-33.46336722755733,-71.07133659722109,0.0,42.0,1.0,25-05-2021
0000000000000000071a,72.0,0,1,0,0,0,434008,20.0,-33.46336722755733,-71.06010765616959,0.0,42.0,1.0,25-05-2021
0000000000000000071b,110.0,0,1,0,0,0,434009,21.0,-33.46336722755733,-71.04887871511811,0.0,42.0,1.0,25-05-2021
0000000000000000071c,81.0,0,1,0,0,0,434010,21.0,-33.46336722755733,-71.03989556227691,0.0,42.0,1.0,25-05-2021
0000000000000000071d,,0,1,0,0,0,434011,20.0,-33.46336722755733,-71.0286666212254,0.0,42.0,1.0,25-05-2021
0000000000000000071e,98.0,0,1,0,0,0,434012,20.0,-33.46561301576762,-71.01743768017394,0.0,42.0,1.0,25-05-2021
0000000000000000071f,,0,1,0,0,0,434013,20.0,-33.46561301576762,-71.00620873912244,0.0,42.0,1.0,25-05-2021
00000000000000000720,,0,1,0,0,0,434014,21.0,-33.46561301576762,-70.99497979807093,0.0,42.0,1.0,25-05-2021
00000000000000000721,,0,1,0,0,0,434015,21.0,-33.46561301576762,-70.98599664522975,0.0,42.0,1.0,25-05-2021
00000000000000000722,56.0,0,1,0,0,0,434016,21.0,-33.46561301576762,-70.97476770417825,0.0,42.0,1.0,25-05-2021
00000000000000000723,,0,1,0,0,0,434017,19.0,-33.46561301576762,-70.96353876312675,0.0,42.0,1.0,25-05-2021
00000000000000000724,,0,1,0,0,0,434018,18.0,-33.46561301576762,-70.95230982207526,0.0,42.0,1.0,25-05-2021
00000000000000000725,51.0,0,1,0,0,0,434019,20.0,-33.46561301576762,-70.94332666923407,0.0,42.0,1.0,25-05-2021
00000000000000000726,49.0,0,1,0,0,0,434020,23.0,-33.46561301576762,-70.93209772818257,0.0,42.0,1.0,25-05-2021
00000000000000000727,46.0,0,1,0,0,0,434021,23.0,-33.46561301576762,-70.92086878713106,0.0,42.0,1.0,25-05-2021
00000000000000000728,,0,1,0,0,0,434022,23.0,-33.46561301576762,-70.9096398460796,0.0,42.0,1.0,25-05-2021
00000000000000000729,,0,1,0,0,0,434023,23.0,-33.46561301576762,-70.8984109050281,0.0,42.0,1.0,25-05-2021
0000000000000000072a,41.0,0,1,0,0,0,434024,24.0,-33.46561301576762,-70.88942775218689,0.0,42.0,1.0,25-05-2021
0000000000000000072b,40.0,0,1,0,0,0,434025,26.0,-33.467858803977926,-70.8781988111354,0.0,42.0,1.0,25-05-2021
0000000000000000072c,,0,1,0,0,0,434026,26.0,-33.467858803977926,-70.8669698700839,0.0,30.0,1.0,25-05-2021
0000000000000000072d,38.0,0,1,0,0,0,434027,26.0,-33.467858803977926,-70.85574092903241,0.0,30.0,1.0,25-05-2021
0000000000000000072e,36.0,0,1,0,0,0,434028,25.0,-33.467858803977926,-70.84451198798092,0.0,30.0,1.0,25-05-2021
0000000000000000072f,,0,1,0,0,0,434029,23.0,-33.467858803977926,-70.83552883513973,0.0,30.0,1.0,25-05-2021
00000000000000000730,37.0,0,1,0,0,0,434030,23.0,-33.467858803977926,-70.82429989408823,0.0,30.0,1.0,25-05-2021
00000000000000000731,,0,1,0,0,0,434031,23.0,-33.467858803977926,-70.81307095303674,0.0,30.0,1.0,25-05-2021
00000000000000000732,,0,1,0,0,0,434032,23.0,-33.467858803977926,-70.80184201198523,0.0,30.0,1.0,25-05-2021
00000000000000000733,39.0,0,1,0,0,0,434033,22.0,-33.467858803977926,-70.79061307093373,0.0,30.0,1.0,25-05-2021
00000000000000000734,,0,1,0,0,0,434034,22.0,-33.467858803977926,-70.78162991809255,0.0,30.0,1.0,25-05-2021
00000000000000000735,,0,1,0,0,0,434035,23.0,-33.467858803977926,-70.77040097704105,0.0,30.0,1.0,25-05-2021
00000000000000000736,,0,1,0,0,0,434036,23.0,-33.467858803977926,-70.75917203598956,0.0,30.0,1.0,25-05-2021
00000000000000000737,,0,1,0,0,0,434037,24.0,-33.467858803977926,-70.74794309493807,0.0,30.0,1.0,25-05-2021
00000000000000000738,,0,1,0,0,0,434038,22.0,-33.467858803977926,-70.73895994209687,0.0,30.0,1.0,25-05-2021
00000000000000000739,,0,1,0,0,0,434039,22.0,-33.47010459218822,-70.72773100104538,0.0,30.0,1.0,25-05-2021
0000000000000000073a,,0,1,0,0,0,434040,23.0,-33.47010459218822,-70.71650205999389,0.0,30.0,1.0,25-05-2021
0000000000000000073b,,0,1,0,0,0,434041,23.0,-33.47010459218822,-70.7052731189424,0.0,30.0,1.0,25-05-2021
0000000000000000073c,,0,1,0,0,0,434042,24.0,-33.47010459218822,-70.6940441778909,0.0,30.0,1.0,25-05-2021
0000000000000000073d,,0,1,0,0,0,434043,23.0,-33.47010459218822,-70.6850610250497,0.0,30.0,1.0,25-05-2021
0000000000000000073e,,0,1,0,0,0,434044,23.0,-33.47010459218822,-70.6738320839982,0.0,30.0,1.0,25-05-2021
0000000000000000073f,,0,1,0,0,0,434045,23.0,-33.47010459218822,-70.66260314294671,0.0,30.0,1.0,25-05-2021
00000000000000000740,,0,1,0,0,0,434046,23.0,-33.47010459218822,-70.65137420189522,0.0,30.0,1.0,25-05-2021
00000000000000000741,,0,1,0,0,0,434047,23.0,-33.47010459218822,-70.64014526084371,0.0,30.0,1.0,25-05-2021
00000000000000000742,,0,1,0,0,0,434048,23.0,-33.47010459218822,-70.63116210800253,0.0,30.0,1.0,25-05-2021
00000000000000000744,,0,1,0,0,0,434177,19.0,-33.45438407471613,-71.1027776321653,0.0,42.0,1.0,25-05-2021
00000000000000000746,76.0,0,1,0,0,0,434179,19.0,-33.45438407471613,-71.08256553827259,0.0,42.0,1.0,25-05-2021
00000000000000000748,111.0,0,1,0,0,0,434181,20.0,-33.45438407471613,-71.06010765616959,0.0,42.0,1.0,25-05-2021
0000000000000000074a,160.0,0,1,0,0,0,434183,21.0,-33.45438407471613,-71.03989556227691,0.0,42.0,1.0,25-05-2021
0000000000000000074c,,0,1,0,0,0,434185,20.0,-33.456629862926434,-71.01743768017394,0.0,42.0,1.0,25-05-2021
0000000000000000074e,,0,1,0,0,0,434187,21.0,-33.456629862926434,-70.99497979807093,0.0,42.0,1.0,25-05-2021
00000000000000000750,55.0,0,1,0,0,0,434189,20.0,-33.456629862926434,-70.97476770417825,0.0,42.0,1.0,25-05-2021
00000000000000000752,53.0,0,1,0,0,0,434191,18.0,-33.456629862926434,-70.95230982207526,0.0,42.0,1.0,25-05-2021
00000000000000000754,,0,1,0,0,0,434193,22.0,-33.456629862926434,-70.93209772818257,0.0,42.0,1.0,25-05-2021
00000000000000000756,44.0,0,1,0,0,0,434195,22.0,-33.456629862926434,-70.9096398460796,0.0,42.0,1.0,25-05-2021
00000000000000000758,,0,1,0,0,0,434197,23.0,-33.456629862926434,-70.88942775218689,0.0,42.0,1.0,25-05-2021
0000000000000000075a,,0,1,0,0,0,434199,25.0,-33.45887565113673,-70.8669698700839,0.0,30.0,1.0,25-05-2021
0000000000000000075c,,0,1,0,0,0,434201,24.0,-33.45887565113673,-70.84451198798092,0.0,30.0,1.0,25-05-2021
0000000000000000075e,,0,1,0,0,0,434203,23.0,-33.45887565113673,-70.82429989408823,0.0,30.0,1.0,25-05-2021
00000000000000000760,,0,1,0,0,0,434205,24.0,-33.45887565113673,-70.80184201198523,0.0,30.0,1.0,25-05-2021
00000000000000000762,,0,1,0,0,0,434207,22.0,-33.45887565113673,-70.78162991809255,0.0,30.0,1.0,25-05-2021
00000000000000000764,,0,1,0,0,0,434209,23.0,-33.45887565113673,-70.75917203598956,0.0,30.0,1.0,25-05-2021
00000000000000000766,,0,1,0,0,0,434211,22.0,-33.45887565113673,-70.73671415388658,0.0,30.0,1.0,25-05-2021
00000000000000000768,,0,1,0,0,0,434213,22.0,-33.461121439347025,-70.71650205999389,0.0,30.0,1.0,25-05-2021
0000000000000000076a,,0,1,0,0,0,434215,23.0,-33.461121439347025,-70.6940441778909,0.0,30.0,1.0,25-05-2021
0000000000000000076c,,0,1,0,0,0,434217,23.0,-33.461121439347025,-70.6738320839982,0.0,30.0,1.0,25-05-2021
0000000000000000076e,,0,1,0,0,0,434219,22.0,-33.461121439347025,-70.65137420189522,0.0,30.0,1.0,25-05-2021
00000000000000000770,,0,1,0,0,0,434221,22.0,-33.461121439347025,-70.63116210800253,0.0,30.0,1.0,25-05-2021
00000000000000000771,,0,1,0,0,0,434351,21.0,-33.44540092187493,-71.11400657321676,0.0,42.0,1.0,25-05-2021
00000000000000000772,71.0,0,1,0,0,0,434352,21.0,-33.44540092187493,-71.1027776321653,0.0,42.0,1.0,25-05-2021
00000000000000000773,,0,1,0,0,0,434353,21.0,-33.44540092187493,-71.0915486911138,0.0,42.0,1.0,25-05-2021
00000000000000000774,,0,1,0,0,0,434354,22.0,-33.44540092187493,-71.08256553827259,0.0,42.0,1.0,25-05-2021
00000000000000000775,71.0,0,1,0,0,0,434355,21.0,-33.44540092187493,-71.07133659722109,0.0,42.0,1.0,25-05-2021
00000000000000000776,85.0,0,1,0,0,0,434356,21.0,-33.44540092187493,-71.06010765616959,0.0,42.0,1.0,25-05-2021
00000000000000000777,76.0,0,1,0,0,0,434357,21.0,-33.44540092187493,-71.04887871511811,0.0,42.0,1.0,25-05-2021
00000000000000000778,100.0,0,1,0,0,0,434358,21.0,-33.44540092187493,-71.03764977406661,0.0,42.0,1.0,25-05-2021
00000000000000000779,75.0,0,1,0,0,0,434359,21.0,-33.44540092187493,-71.0286666212254,0.0,42.0,1.0,25-05-2021
0000000000000000077a,79.0,0,1,0,0,0,434360,21.0,-33.44764671008524,-71.01743768017394,0.0,42.0,1.0,25-05-2021
0000000000000000077b,,0,1,0,0,0,434361,20.0,-33.44764671008524,-71.00620873912244,0.0,42.0,1.0,25-05-2021
0000000000000000077c,,0,1,0,0,0,434362,19.0,-33.44764671008524,-70.99497979807093,0.0,42.0,1.0,25-05-2021
0000000000000000077d,,0,1,0,0,0,434363,19.0,-33.44764671008524,-70.98599664522975,0.0,42.0,1.0,25-05-2021
0000000000000000077e,,0,1,0,0,0,434364,18.0,-33.44764671008524,-70.97476770417825,0.0,42.0,1.0,25-05-2021
0000000000000000077f,,0,1,0,0,0,434365,18.0,-33.44764671008524,-70.96353876312675,0.0,42.0,1.0,25-05-2021
00000000000000000780,54.0,0,1,0,0,0,434366,18.0,-33.44764671008524,-70.95230982207526,0.0,42.0,1.0,25-05-2021
00000000000000000781,52.0,0,1,0,0,0,434367,19.0,-33.44764671008524,-70.94108088102377,0.0,42.0,1.0,25-05-2021
00000000000000000782,49.0,0,1,0,0,0,434368,20.0,-33.44764671008524,-70.93209772818257,0.0,42.0,1.0,25-05-2021
00000000000000000783,47.0,0,1,0,0,0,434369,19.0,-33.44764671008524,-70.92086878713106,0.0,42.0,1.0,25-05-2021
00000000000000000784,43.0,0,1,0,0,0,434370,21.0,-33.44764671008524,-70.9096398460796,0.0,42.0,1.0,25-05-2021
00000000000000000785,,0,1,0,0,0,434371,23.0,-33.44764671008524,-70.8984109050281,0.0,42.0,1.0,25-05-2021
00000000000000000786,41.0,0,1,0,0,0,434372,24.0,-33.44764671008524,-70.88718196397659,0.0,42.0,1.0,25-05-2021
00000000000000000787,40.0,0,1,0,0,0,434373,24.0,-33.44989249829553,-70.8781988111354,0.0,42.0,1.0,25-05-2021
00000000000000000788,,0,1,0,0,0,434374,24.0,-33.44989249829553,-70.8669698700839,0.0,30.0,1.0,25-05-2021
00000000000000000789,,0,1,0,0,0,434375,25.0,-33.44989249829553,-70.85574092903241,0.0,30.0,1.0,25-05-2021
